,x_movement/pixel,y_movement/pixel,time/seconds
0,986.0,467.0,0.0
1,987.0,467.0,0.03335682399213373
2,986.0,467.0,0.06671364798426746
3,986.0,467.0,0.10007047197640119
4,986.0,467.0,0.13342729596853492
5,986.0,467.0,0.16678411996066866
6,986.0,467.0,0.2001409439528024
7,986.0,467.0,0.23349776794493615
8,986.0,467.0,0.2668545919370699
9,986.0,467.0,0.30021141592920364
10,986.0,467.0,0.3335682399213374
11,986.0,467.0,0.36692506391347113
12,986.0,467.0,0.40028188790560487
13,986.0,467.0,0.4336387118977386
14,986.0,467.0,0.46699553588987236
15,986.0,467.0,0.5003523598820061
16,986.0,467.0,0.5337091838741398
17,986.0,466.0,0.5670660078662735
18,986.0,466.0,0.6004228318584072
19,986.0,467.0,0.6337796558505409
20,986.0,467.0,0.6671364798426745
21,986.0,467.0,0.7004933038348082
22,986.0,467.0,0.7338501278269419
23,986.0,467.0,0.7672069518190756
24,986.0,467.0,0.8005637758112093
25,986.0,467.0,0.833920599803343
26,986.0,467.0,0.8672774237954767
27,986.0,466.0,0.9006342477876104
28,986.0,466.0,0.933991071779744
29,986.0,466.0,0.9673478957718777
30,986.0,467.0,1.0007047197640115
31,986.0,467.0,1.0340615437561453
32,986.0,467.0,1.0674183677482791
33,986.0,467.0,1.100775191740413
34,986.0,467.0,1.1341320157325467
35,986.0,467.0,1.1674888397246805
36,986.0,467.0,1.2008456637168143
37,986.0,467.0,1.2342024877089481
38,986.0,467.0,1.267559311701082
39,986.0,467.0,1.3009161356932157
40,986.0,466.0,1.3342729596853495
41,986.0,466.0,1.3676297836774833
42,986.0,466.0,1.4009866076696171
43,986.0,466.0,1.434343431661751
44,986.0,466.0,1.4677002556538847
45,986.0,466.0,1.5010570796460185
46,986.0,466.0,1.5344139036381523
47,986.0,467.0,1.5677707276302861
48,986.0,467.0,1.60112755162242
49,986.0,467.0,1.6344843756145537
50,986.0,467.0,1.6678411996066875
51,986.0,467.0,1.7011980235988213
52,986.0,467.0,1.7345548475909551
53,986.0,467.0,1.767911671583089
54,987.0,467.0,1.8012684955752227
55,986.0,467.0,1.8346253195673565
56,987.0,467.0,1.8679821435594903
57,986.0,467.0,1.9013389675516241
58,986.0,467.0,1.934695791543758
59,986.0,467.0,1.9680526155358917
60,986.0,467.0,2.0014094395280253
61,986.0,467.0,2.034766263520159
62,986.0,467.0,2.0681230875122925
63,987.0,467.0,2.101479911504426
64,987.0,467.0,2.1348367354965596
65,986.0,467.0,2.168193559488693
66,986.0,467.0,2.2015503834808268
67,986.0,467.0,2.2349072074729603
68,986.0,467.0,2.268264031465094
69,986.0,467.0,2.3016208554572275
70,987.0,467.0,2.334977679449361
71,986.0,467.0,2.3683345034414947
72,987.0,467.0,2.4016913274336282
73,986.0,467.0,2.435048151425762
74,986.0,467.0,2.4684049754178954
75,986.0,467.0,2.501761799410029
76,986.0,467.0,2.5351186234021625
77,986.0,467.0,2.568475447394296
78,986.0,467.0,2.6018322713864297
79,986.0,467.0,2.6351890953785633
80,986.0,467.0,2.668545919370697
81,986.0,467.0,2.7019027433628304
82,986.0,467.0,2.735259567354964
83,986.0,467.0,2.7686163913470976
84,986.0,467.0,2.801973215339231
85,986.0,467.0,2.8353300393313647
86,986.0,467.0,2.8686868633234983
87,986.0,467.0,2.902043687315632
88,986.0,467.0,2.9354005113077655
89,986.0,467.0,2.968757335299899
90,986.0,467.0,3.0021141592920326
91,986.0,466.0,3.035470983284166
92,986.0,466.0,3.0688278072763
93,986.0,466.0,3.1021846312684334
94,986.0,466.0,3.135541455260567
95,986.0,466.0,3.1688982792527005
96,986.0,466.0,3.202255103244834
97,987.0,466.0,3.2356119272369677
98,987.0,465.0,3.2689687512291012
99,986.0,465.0,3.302325575221235
100,987.0,465.0,3.3356823992133684
101,987.0,465.0,3.369039223205502
102,987.0,465.0,3.4023960471976356
103,987.0,465.0,3.435752871189769
104,987.0,464.0,3.4691096951819027
105,987.0,464.0,3.5024665191740363
106,987.0,464.0,3.53582334316617
107,987.0,464.0,3.5691801671583034
108,987.0,464.0,3.602536991150437
109,987.0,464.0,3.6358938151425706
110,987.0,463.0,3.669250639134704
111,987.0,463.0,3.7026074631268378
112,987.0,463.0,3.7359642871189713
113,987.0,463.0,3.769321111111105
114,987.0,463.0,3.8026779351032385
115,987.0,463.0,3.836034759095372
116,987.0,462.0,3.8693915830875056
117,987.0,462.0,3.902748407079639
118,987.0,462.0,3.936105231071773
119,987.0,462.0,3.9694620550639064
120,987.0,462.0,4.00281887905604
121,987.0,461.0,4.0361757030481735
122,987.0,461.0,4.069532527040307
123,987.0,461.0,4.102889351032441
124,987.0,461.0,4.136246175024574
125,987.0,461.0,4.169602999016708
126,987.0,461.0,4.202959823008841
127,987.0,460.0,4.236316647000975
128,987.0,460.0,4.269673470993109
129,987.0,460.0,4.303030294985242
130,987.0,460.0,4.336387118977376
131,987.0,460.0,4.369743942969509
132,987.0,459.0,4.403100766961643
133,987.0,459.0,4.4364575909537765
134,987.0,459.0,4.46981441494591
135,987.0,459.0,4.503171238938044
136,987.0,459.0,4.536528062930177
137,987.0,459.0,4.569884886922311
